explanation_id,explanatoriness,surprisingness,usefulness,interestingness,cleverness,willingness_to_share,satisfaction,insight,prior_knowledge,belief_average,participant_id,appeal,submissionScore,commentScore,similarity,commentLength,average_knowledge
67,4,4,4,3,4,3,4,3,FALSE,7,5d88f010859c9e0001810e88,3.3333333333333335,6032,6613,0.67561704,791,0
67,3,6,3,7,4,7,6,7,FALSE,10,6175e05636b79082f8d345c5,6,6032,6613,0.67561704,791,0
67,4,4,1,5,5,7,5,5,FALSE,9,631f991a0a5b1611251a3ebe,5.666666666666667,6032,6613,0.67561704,791,0
67,3,1,3,2,2,1,3,1,FALSE,20,5dbddfb8a7b7bc306f4f5daa,1.6666666666666667,6032,6613,0.67561704,791,0
68,7,7,7,7,7,7,7,7,FALSE,25,55b2d3f2fdf99b525bc839aa,7,504,249,0.74847734,231,0.4
68,6,5,6,5,5,4,6,5,FALSE,60,61bb392e40db417c1a138dcb,4.666666666666667,504,249,0.74847734,231,0.4
68,3,1,2,1,2,2,1,1,TRUE,100,652d5fbe9b9bfde1040a8c4d,1.6666666666666667,504,249,0.74847734,231,0.4
68,5,3,6,5,4,5,5,4,FALSE,40,611bf5c145247a98f2eb23e1,4.666666666666667,504,249,0.74847734,231,0.4
68,5,2,4,3,3,2,4,2,TRUE,92,63d15e1be853005ff591b935,2.6666666666666665,504,249,0.74847734,231,0.4
68,3,1,3,1,2,2,2,2,TRUE,88,5ccb779b2c4e1f00159333ea,1.6666666666666667,504,249,0.74847734,231,0.4
68,6,4,5,5,5,4,4,4,FALSE,30,650b03136ab3d4c832d98b71,4.666666666666667,504,249,0.74847734,231,0.4
68,7,1,6,6,4,5,7,2,TRUE,75,623a732198d2a11b21faccc9,5,504,249,0.74847734,231,0.4
68,5,5,5,5,5,5,4,2,FALSE,66,62cc1f77c32651ff9d35a471,5,504,249,0.74847734,231,0.4
68,2,2,2,2,2,2,2,2,FALSE,23,616d9ef881036dfbfd63d2f4,2,504,249,0.74847734,231,0.4
69,5,5,5,5,4,3,5,5,FALSE,20,652408b110c19343a504c45a,4,1875,2221,0.7115625,445,0.2727272727272727
69,4,4,4,4,4,4,4,4,TRUE,40,616d9ef881036dfbfd63d2f4,4,1875,2221,0.7115625,445,0.2727272727272727
69,5,2,4,4,2,5,4,2,FALSE,36,5fa4c21a04bc5912180291bc,3.6666666666666665,1875,2221,0.7115625,445,0.2727272727272727
69,3,2,3,2,2,2,2,2,TRUE,36,5eb32b8adc8fc511560fca82,2,1875,2221,0.7115625,445,0.2727272727272727
69,5,4,5,5,6,4,5,4,FALSE,25,55e5d5fdc70c7a000b2a5bac,5,1875,2221,0.7115625,445,0.2727272727272727
69,6,7,5,7,6,5,6,5,FALSE,20,649b2106b81f8dcf5d163ee5,6,1875,2221,0.7115625,445,0.2727272727272727
69,5,5,5,5,5,5,5,5,TRUE,56,60873d2ab16643e5a08cafd2,5,1875,2221,0.7115625,445,0.2727272727272727
69,4,3,3,2,4,3,1,5,FALSE,9,629e241d171ec6698e05f149,3,1875,2221,0.7115625,445,0.2727272727272727
69,4,1,1,1,1,1,3,1,FALSE,20,62694f79608ed29b7af936b1,1,1875,2221,0.7115625,445,0.2727272727272727
69,7,4,5,7,7,5,7,7,FALSE,15,5c830a66d6a4d0000164097d,6.333333333333333,1875,2221,0.7115625,445,0.2727272727272727
69,4,3,5,5,4,6,5,3,FALSE,18,62964d27c2b2866faa677493,5,1875,2221,0.7115625,445,0.2727272727272727
7,4,4,4,4,4,4,4,4,FALSE,19,652408b110c19343a504c45a,4,10201,7938,0.55669165,683,0.3
7,7,7,7,7,7,3,6,6,FALSE,35,58a43e029a17120001d910d5,5.666666666666667,10201,7938,0.55669165,683,0.3
7,7,2,6,7,6,6,7,6,TRUE,50,623a732198d2a11b21faccc9,6.333333333333333,10201,7938,0.55669165,683,0.3
7,7,5,6,7,7,7,6,7,FALSE,29,59c41e340c5fc800011940f3,7,10201,7938,0.55669165,683,0.3
7,7,7,7,7,7,4,7,7,FALSE,32,64345edc0fd9813bdd9ef181,6,10201,7938,0.55669165,683,0.3
7,6,4,4,6,6,4,6,6,TRUE,43,60feddab2db9528af033d65f,5.333333333333333,10201,7938,0.55669165,683,0.3
7,7,5,7,7,7,7,7,7,FALSE,10,63052f20afc39e87110eb83e,7,10201,7938,0.55669165,683,0.3
7,6,7,5,6,7,7,7,5,FALSE,25,631b4849c2daec6a4966605c,6.666666666666667,10201,7938,0.55669165,683,0.3
7,5,2,5,6,4,6,5,1,TRUE,10,60fb383e30537b88f361934e,5.333333333333333,10201,7938,0.55669165,683,0.3
7,7,5,7,6,7,5,6,3,FALSE,50,5a947fb0f05361000171b5a3,6,10201,7938,0.55669165,683,0.3
70,5,3,6,6,3,4,4,4,FALSE,18,5fc2c97b862e3e4297a36895,4.333333333333333,798,899,0.5127573,942,0.5555555555555556
70,4,1,4,5,4,3,3,2,TRUE,64,603862f99e00971c55fe0874,4,798,899,0.5127573,942,0.5555555555555556
70,7,5,2,6,6,4,6,4,TRUE,50,62eec7fbf90e6d75b70e6e2c,5.333333333333333,798,899,0.5127573,942,0.5555555555555556
70,5,3,4,5,6,4,4,4,FALSE,55,652d5fbe9b9bfde1040a8c4d,5,798,899,0.5127573,942,0.5555555555555556
70,5,4,6,6,7,5,6,5,FALSE,65,646ff97937530e7cfc34ae2e,6,798,899,0.5127573,942,0.5555555555555556
70,5,4,6,4,6,1,6,1,TRUE,71,63921f485b7f7955d18ce694,3.6666666666666665,798,899,0.5127573,942,0.5555555555555556
70,7,1,6,5,4,2,5,1,TRUE,91,652ebe78088d0d6d13575da3,3.6666666666666665,798,899,0.5127573,942,0.5555555555555556
70,6,4,5,6,6,1,6,4,FALSE,10,63b6c0245a6de54b28e6ef89,4.333333333333333,798,899,0.5127573,942,0.5555555555555556
70,6,2,5,5,4,4,5,6,TRUE,80,60870dd7e185006f4bc26266,4.333333333333333,798,899,0.5127573,942,0.5555555555555556
71,4,1,3,4,5,1,4,1,FALSE,5,63b6c0245a6de54b28e6ef89,3.3333333333333335,11184,2631,0.50976276,317,0.09090909090909091
71,4,2,4,3,2,2,4,4,FALSE,41,5e307edef5abed05e1736185,2.3333333333333335,11184,2631,0.50976276,317,0.09090909090909091
71,6,4,6,6,4,5,4,3,FALSE,4,5d88db42c1d06e001a1fdcab,5,11184,2631,0.50976276,317,0.09090909090909091
71,7,7,3,5,5,2,7,4,FALSE,20,5c4623f40df98d0001edaec8,4,11184,2631,0.50976276,317,0.09090909090909091
71,6,3,5,6,3,3,6,2,FALSE,40,641a43f78351cc4fefe31190,4,11184,2631,0.50976276,317,0.09090909090909091
71,5,5,6,6,5,6,6,6,FALSE,14,5dd733664524e76dc4537fe2,5.666666666666667,11184,2631,0.50976276,317,0.09090909090909091
71,5,6,6,7,6,5,6,5,FALSE,5,63e52250d3c1483ed7be8ed8,6,11184,2631,0.50976276,317,0.09090909090909091
71,5,5,5,5,6,7,6,4,FALSE,54,6331b9456956d880a1e4632f,6,11184,2631,0.50976276,317,0.09090909090909091
71,4,5,5,4,2,5,4,4,TRUE,41,63f8d1f60a74a7e7fb4febd6,3.6666666666666665,11184,2631,0.50976276,317,0.09090909090909091
71,1,5,1,2,1,1,1,1,FALSE,2,63b9d3abc3ddc61c8c08fd84,1.3333333333333333,11184,2631,0.50976276,317,0.09090909090909091
71,4,3,4,6,5,3,4,3,FALSE,20,60171c9b1a726593103182b3,4.666666666666667,11184,2631,0.50976276,317,0.09090909090909091
72,5,1,1,3,4,2,2,1,FALSE,10,5615777c7ffc8a000a811c61,3,302,255,0.65146095,602,0.1
72,6,6,6,6,6,6,5,6,FALSE,30,5db4f0b63e33f2000dd54016,6,302,255,0.65146095,602,0.1
72,4,2,3,2,2,1,1,1,FALSE,5,5ed543442db0060a955d12e1,1.6666666666666667,302,255,0.65146095,602,0.1
72,7,5,5,5,5,1,5,5,FALSE,4,5bf368846edd7200017136c7,3.6666666666666665,302,255,0.65146095,602,0.1
72,2,3,1,2,2,1,1,2,FALSE,5,5d88db42c1d06e001a1fdcab,1.6666666666666667,302,255,0.65146095,602,0.1
72,7,7,7,7,7,7,7,6,FALSE,8,63ebd1cd6715f8cbe3405c82,7,302,255,0.65146095,602,0.1
72,4,7,4,7,3,3,2,2,FALSE,9,607cbf385d3202721e3f719f,4.333333333333333,302,255,0.65146095,602,0.1
72,7,1,7,7,3,4,4,2,TRUE,50,6521ab1c4a2ffd6c21a3b662,4.666666666666667,302,255,0.65146095,602,0.1
72,7,2,7,5,6,3,7,4,FALSE,40,5a947fb0f05361000171b5a3,4.666666666666667,302,255,0.65146095,602,0.1
72,3,4,1,3,3,2,4,2,FALSE,9,63acbbe336a9ca92853dca4a,2.6666666666666665,302,255,0.65146095,602,0.1
73,7,5,5,6,6,6,6,6,FALSE,10,60873d2ab16643e5a08cafd2,6,381,160,0.6526022,762,0.1
73,7,7,6,7,7,7,6,7,FALSE,30,615c65e4fa1c6b2e5a7d0971,7,381,160,0.6526022,762,0.1
73,7,5,7,7,7,5,7,7,FALSE,18,615dbec57d764bf5ab0a56e5,6.333333333333333,381,160,0.6526022,762,0.1
73,7,7,7,7,7,7,7,7,FALSE,4,63ebd1cd6715f8cbe3405c82,7,381,160,0.6526022,762,0.1
73,6,1,1,2,6,1,1,2,FALSE,10,607cbf385d3202721e3f719f,3,381,160,0.6526022,762,0.1
73,7,1,5,7,4,5,6,6,FALSE,16,603862f99e00971c55fe0874,5.333333333333333,381,160,0.6526022,762,0.1
73,7,4,7,7,7,7,7,7,FALSE,15,5e63e24eaf3bd51660031dbe,7,381,160,0.6526022,762,0.1
73,7,1,1,1,1,1,1,1,FALSE,3,55acf681fdf99b3d5b2ab68c,1,381,160,0.6526022,762,0.1
73,2,1,2,1,1,1,2,1,FALSE,33,5f489766dbc4a2364c0f4f93,1,381,160,0.6526022,762,0.1
73,6,1,5,5,4,2,6,4,TRUE,42,651ab8cd3ecbad9f2062ab57,3.6666666666666665,381,160,0.6526022,762,0.1
74,5,4,5,6,6,4,6,2,FALSE,40,6331b9456956d880a1e4632f,5.333333333333333,16700,1462,0.48974383,179,0.18181818181818182
74,7,1,5,4,5,6,7,3,TRUE,68,63868eb7abcf3f247da6f52b,5,16700,1462,0.48974383,179,0.18181818181818182
74,3,5,6,5,6,4,5,7,FALSE,29,63474e67a5fd298c6103c409,5,16700,1462,0.48974383,179,0.18181818181818182
74,5,5,7,5,2,3,6,5,FALSE,25,63d569384ae2cf6d4dce7c32,3.3333333333333335,16700,1462,0.48974383,179,0.18181818181818182
74,4,3,4,2,3,3,4,3,FALSE,16,60fdd59c0bf3c63079c26391,2.6666666666666665,16700,1462,0.48974383,179,0.18181818181818182
74,6,5,6,6,7,5,6,6,TRUE,93,62d76c12d098bf4decd10802,6,16700,1462,0.48974383,179,0.18181818181818182
74,5,6,5,6,5,5,7,5,FALSE,35,60873d2ab16643e5a08cafd2,5.333333333333333,16700,1462,0.48974383,179,0.18181818181818182
74,6,2,6,6,5,4,4,5,FALSE,70,63d5daa80d80a745de740c13,5,16700,1462,0.48974383,179,0.18181818181818182
74,6,1,1,1,3,2,1,1,FALSE,43,60955a048531613c66404fb2,2,16700,1462,0.48974383,179,0.18181818181818182
74,6,2,5,3,2,3,4,5,FALSE,36,63209d3d38b5c490f3bccd01,2.6666666666666665,16700,1462,0.48974383,179,0.18181818181818182
74,5,4,5,5,5,4,5,5,FALSE,16,62694f79608ed29b7af936b1,4.666666666666667,16700,1462,0.48974383,179,0.18181818181818182
75,4,3,3,4,4,3,4,3,FALSE,20,652761de72f9ecf8f6798f80,3.6666666666666665,962,713,0.49519145,290,0.2
75,1,5,1,1,2,1,1,1,FALSE,18,5ccb779b2c4e1f00159333ea,1.3333333333333333,962,713,0.49519145,290,0.2
75,5,4,6,5,6,6,7,4,FALSE,58,6331b9456956d880a1e4632f,5.666666666666667,962,713,0.49519145,290,0.2
75,1,4,2,3,2,1,1,1,FALSE,40,5b745d7bea73590001e99b25,2,962,713,0.49519145,290,0.2
75,2,4,2,3,2,1,2,2,FALSE,10,628e0063fa56e316da2a71cb,2,962,713,0.49519145,290,0.2
75,6,3,6,4,5,6,5,5,FALSE,15,64618c94bd9b28ed7b6472ce,5,962,713,0.49519145,290,0.2
75,2,5,2,1,2,1,1,1,FALSE,30,5607080ed7def20012b733c3,1.3333333333333333,962,713,0.49519145,290,0.2
75,7,6,5,6,6,7,7,5,TRUE,80,6168225aece426c90ad49ff1,6.333333333333333,962,713,0.49519145,290,0.2
75,1,3,1,2,2,1,1,1,FALSE,71,58a43e029a17120001d910d5,1.6666666666666667,962,713,0.49519145,290,0.2
75,4,1,1,3,3,1,2,1,TRUE,96,5dd9f0e719eecb97dfab7b48,2.3333333333333335,962,713,0.49519145,290,0.2
76,5,3,4,4,4,3,5,4,FALSE,22,5d88f010859c9e0001810e88,3.6666666666666665,6754,6508,0.63387287,857,0
76,5,5,5,3,3,2,3,4,FALSE,19,5fc2c97b862e3e4297a36895,2.6666666666666665,6754,6508,0.63387287,857,0
76,7,3,1,4,5,4,6,5,FALSE,30,63f78d9a7a3d118594efff74,4.333333333333333,6754,6508,0.63387287,857,0
76,6,4,3,5,4,5,5,5,FALSE,5,60fb383e30537b88f361934e,4.666666666666667,6754,6508,0.63387287,857,0
76,2,3,3,2,2,2,2,2,FALSE,41,651f0d6c26e75447ae818a36,2,6754,6508,0.63387287,857,0
76,6,5,6,6,6,6,7,6,FALSE,45,62694f79608ed29b7af936b1,6,6754,6508,0.63387287,857,0
76,7,2,4,5,3,3,4,2,FALSE,50,63614899ad49a91f1ef09067,3.6666666666666665,6754,6508,0.63387287,857,0
76,6,6,7,6,6,6,6,4,FALSE,18,5d32254ab202db00014d5d31,6,6754,6508,0.63387287,857,0
76,5,3,5,5,5,5,5,4,FALSE,13,5d29cc8869a747001acdb3c1,5,6754,6508,0.63387287,857,0
76,4,5,2,5,4,3,4,2,FALSE,5,55e5d5fdc70c7a000b2a5bac,4,6754,6508,0.63387287,857,0
77,5,1,2,3,2,2,3,1,TRUE,50,633edc50cfae73d4a72ca889,2.3333333333333335,1400,1510,0.5488359,265,0.5
77,5,3,4,4,2,4,3,2,TRUE,53,641a43f78351cc4fefe31190,3.3333333333333335,1400,1510,0.5488359,265,0.5
77,5,4,3,4,6,5,3,2,FALSE,60,646ff97937530e7cfc34ae2e,5,1400,1510,0.5488359,265,0.5
77,7,1,7,4,4,4,7,4,TRUE,50,5e63e24eaf3bd51660031dbe,4,1400,1510,0.5488359,265,0.5
